companyUrl,companyName,logoUrl,description,followerCount,tagLine,name,query,category,timestamp
https://www.linkedin.com/company/genapi/,Genapi,https://media-exp1.licdn.com/dms/image/C4D0BAQFzEzsi4V8jog/company-logo_100_100/0/1641209567776?e=1655942400&v=beta&t=yFYiQqP2A7YW5BIkqrKsAJZKZiyvgeuvWyMALH_k19E,Software,103,Smart Innovative Solutions • Spécialisations : Informatique notariale,Genapi,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.244Z
https://www.linkedin.com/company/developpeur-web/,Développeur Web,https://media-exp1.licdn.com/dms/image/C560BAQHHDQBYhXzxew/company-logo_100_100/0/1519874351297?e=1655942400&v=beta&t=_pP2WDE3aXWKQy6koF7fd0xPZTRG_7LzdVoTHiSD3YQ,Internet,11,Web Développement LAMP PHP MySQL Apache et Linux • Spécialisations : Conseil informatique,Développeur Web,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.244Z
https://www.linkedin.com/company/groupe-insa/,Groupe INSA,https://media-exp1.licdn.com/dms/image/C4D0BAQF6iZ-fgOnxsg/company-logo_100_100/0/1633425316788?e=1655942400&v=beta&t=YXbEJx-YFhjIEKtI4LKmXmR9KgLnO9g_Lc3Kz_-MdeA,Higher Education,113,Conscience collective • Spécialisations : informatique,Groupe INSA,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.244Z
https://www.linkedin.com/company/orsys/,ORSYS,https://media-exp1.licdn.com/dms/image/C510BAQFWT3hNPhGalw/company-logo_100_100/0/1519962804089?e=1655942400&v=beta&t=ptOH4-4lUoF8TXfcd5O0kG5OXwPTAXHAtFmplp2OvL4,Professional training and coaching,9,"Formez-vous avec les meilleurs experts !

Pour rejoindre la Team ORSYS :
https://www.linkedin.com/showcase/orsys-recrute • Spécialisations : informatique",ORSYS,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T00:59:05.244Z
https://www.linkedin.com/company/groupekoesio/,C'PRO,https://media-exp1.licdn.com/dms/image/C4E0BAQEHVH_vOtSQiw/company-logo_100_100/0/1631524187166?e=1655942400&v=beta&t=hm22-B52aUwG0b-klDOgjkWtIUJZD-sItIM8QbUA5dM,Information Technology and Services,83,"Entreprise des Services du Numérique, nous accompagnons les PME et collectivités dans les projets numériques : #Impression, #Informatique #Securite #Gestion #GED et #Télécom. En 30 ans, Koesio a pris une dimension nationale unique en France en fédérant des entreprises et des expertises numériques autour d’une...",C'PRO,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.969Z
https://www.linkedin.com/company/septeo/,SEPTEO,https://media-exp1.licdn.com/dms/image/C4D0BAQGXejfcTevC_A/company-logo_100_100/0/1638870956278?e=1655942400&v=beta&t=0Qs3-9RRSCw4QPRkb_lpq871nP4i6PG3hLVz_bsNY6c,Software,93,Libérer votre métier • Spécialisations : Infogérance informatique,SEPTEO,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.969Z
https://www.linkedin.com/company/finaxys/,FINAXYS,https://media-exp1.licdn.com/dms/image/C4E0BAQFYKwFrbPsy8w/company-logo_100_100/0/1618491105429?e=1655942400&v=beta&t=hLvXAeWiUdwlo7rQKCHVvhKJZQOBL_TBJ0E3_GeUMZQ,Information Technology and Services,77,"🚀 Data Driven Company spécialisée en IT finance, banque & assurance • Spécialisations : Informatique",FINAXYS,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.969Z
https://www.linkedin.com/company/free-lance-ssii-esn-grands-comptes/,Free lance,https://media-exp1.licdn.com/dms/image/C4D0BAQHpy5plQ7CGmw/company-logo_100_100/0/1542958607470?e=1655942400&v=beta&t=FGS_jNMo_HxaOMwSppyYmmG6wazVWXgE7ympasFD-d0,Information Technology and Services,57,"...hiring (big data, développement informatique, stratégie digitale, programmation web, php, JAVA, Angular, J2ee, JEE, Boostrap, javascript, Ruby, algolia...)",Free lance,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.969Z
https://www.linkedin.com/company/m2iformation/,M2i Formation,https://media-exp1.licdn.com/dms/image/C4D0BAQGvwWguv_xBsA/company-logo_100_100/0/1581421140145?e=1655942400&v=beta&t=MZrbpVCB81Kuo_UmdPFy_ZnLQX2_NEbg4OK5Pc01_hk,Professional training and coaching,84,Spécialisations : Informatique,M2i Formation,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.969Z
https://www.linkedin.com/company/cloud-eco/,Cloud Eco,https://media-exp1.licdn.com/dms/image/C4E0BAQGNJVI0Tf0eKA/company-logo_100_100/0/1519867649572?e=1655942400&v=beta&t=z9aTe7EhFuS5504qNGX3DpivFt4w2FL0oYQR7OQBJUI,Telecommunications,98,"CLOUD ECO, spécialiste des solutions télécom depuis plus de 20 ans • Spécialisations : Informatique",Cloud Eco,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.970Z
https://www.linkedin.com/company/inmacwstore/,inmac wstore,https://media-exp1.licdn.com/dms/image/C4D0BAQFYjEfub6PQjw/company-logo_100_100/0/1536148919627?e=1655942400&v=beta&t=XYIoKeI3XHO36T6qBd6dQYgfRvWWrG890xZTiJ-3efk,Hardware,82,Spécialisations : matériel informatique,inmac wstore,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.970Z
https://www.linkedin.com/company/neosysgroup/,NEOSYS,https://media-exp1.licdn.com/dms/image/C4D0BAQEmBLOiD0B1jA/company-logo_100_100/0/1615813193011?e=1655942400&v=beta&t=MpISzCr1XSQPVHPKUNtbFgXN3nAk878kTGOONmhklew,Information Technology and Services,85,Réussissons ensemble votre transformation digitale ! • Spécialisations : Developpement informatique,NEOSYS,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.970Z
https://www.linkedin.com/company/capital-recrutement/,Capital Recrutement,https://media-exp1.licdn.com/dms/image/C4D0BAQHwqZuSyYTHLA/company-logo_100_100/0/1632748949026?e=1655942400&v=beta&t=gB_QGdUUMHb3zqW428TzAxyhynXTzq8aPHMFf-eHNU8,Recruitment,106,Reunir les meilleurs ! • Spécialisations : Informatique,Capital Recrutement,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.970Z
https://www.linkedin.com/company/lr-technologies---groupe/,LR TECHNOLOGIES - GROUPE,https://media-exp1.licdn.com/dms/image/C4E0BAQE6YjpIPPI9og/company-logo_100_100/0/1519888545107?e=1655942400&v=beta&t=XbtS6P7E9lXtMUAdOJAhoC9v0tyFnBHv7kCncCxRMoI,Information Technology and Services,72,| Société de Conseil en Ingénierie | LABEL B-CORP 🌱 | GREAT PLACE TO WORK [ 2021 ] 🏆| 11 implantations 🇫🇷 🇧🇪 • Spécialisations : Informatique,LR TECHNOLOGIES - GROUPE,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T03:59:10.970Z
https://www.linkedin.com/company/altersis/,Altersis Groupe,https://media-exp1.licdn.com/dms/image/C560BAQE2UN8-s7TeMg/company-logo_100_100/0/1573031185565?e=1655942400&v=beta&t=6QfGD4hQKpDYeJFnbtbF7C93tTeM8iS7dCq8KlKbsvM,Information Technology and Services,84,"""L'autre idée du service""​ • Spécialisations : Informatique de production",Altersis Groupe,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/elcimai/,Groupe Elcimaï,https://media-exp1.licdn.com/dms/image/C4D0BAQES3-XixNcyWg/company-logo_100_100/0/1598454362248?e=1655942400&v=beta&t=7iKygBF2q-Hl8oGQB15NseGrnSEOPTrJ68z5M71rhXY,Information Technology and Services,71,La performance ne doit rien au hasard • Spécialisations : Ingénierie Informatique,Groupe Elcimaï,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/trsb/,TRSb,https://media-exp1.licdn.com/dms/image/C4E0BAQFHYzZGdtppuw/company-logo_100_100/0/1519856508084?e=1655942400&v=beta&t=N03BqnYfW8h1pVKj65PIf_QIhqBaz0LNiHk5G_n7qPg,Information Technology and Services,78,Donnons de la valeur à demain ! • Spécialisations : Informatique,TRSb,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/ecole-nationale-sup%C3%A9rieure-de-l'electronique-et-de-ses-applications/,Ecole nationale supérieure de l'Electronique et de ses Applications,https://media-exp1.licdn.com/dms/image/C4D0BAQFKFWx3hXTmrg/company-logo_100_100/0/1519952452148?e=1655942400&v=beta&t=54EwKB-Eidzpod8vZMMkBgtGR5qkoZNwShmhNc2gnT8,Services d’information,87,"Grande Ecole d'Ingénieurs généraliste en électronique, informatique et télécommunications    L’ENSEA est un établissement public, sous tutelle du Ministère de l’Enseignement Supérieur et de la Recherche.  L’école prépare aux métiers d’ingénieurs dans les secteurs de l’électronique,  l’informatique, l’automatique, les...",Ecole nationale supérieure de l'Electronique et de ses Applications,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/iut-de-belfort-montb%C3%A9liard/,IUT de Belfort-Montbéliard - Université de Franche-Comté,https://media-exp1.licdn.com/dms/image/C4D0BAQF3IqRbLUw97Q/company-logo_100_100/0/1519909570603?e=1655942400&v=beta&t=tH38PZ8kQRe_q4wFAZffX-bU2PfucCl2JyKTycY3LeY,Services d’information,86,"...- vente, Energies - thermique, Electronique - domotique, Bâtiment - génie civil, Informatique - développement d'applications, Multimédia - TIC, Animation sociale...",IUT de Belfort-Montbéliard - Université de Franche-Comté,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/insa-hautsdefrance/,INSA Hauts-de-France,https://media-exp1.licdn.com/dms/image/C4D0BAQHDKYMkZJV2qQ/company-logo_100_100/0/1634280879726?e=1655942400&v=beta&t=eCs-Fy3UIh-ATt46IF94YNNQfpx5skQ7Qi88zWVEPjw,Services d’information,78,"...d'ingénieurs en informatique, automatique, mécanique, énergétique et électronique (ENSIAME) et la Faculté des sciences et métiers du sport (FSMS).  Il est situé...",INSA Hauts-de-France,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/institut-de-gestion-publique-et-de-d%C3%A9veloppement-%C3%A9conomique-igpde/,Institut de la gestion publique et du développement économique - IGPDE,https://media-exp1.licdn.com/dms/image/C4D0BAQEWLlpa1HjQ3Q/company-logo_100_100/0/1592555182477?e=1655942400&v=beta&t=eld6amHXy7e7Lf_gQU6Jz8NTWayeVr3j0-IRL27qQ5A,Public administration,95,Une mission : la formation / Une ambition : le partage des savoirs • Spécialisations : informatique et bureautique,Institut de la gestion publique et du développement économique - IGPDE,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/kaliop/,Kaliop,https://media-exp1.licdn.com/dms/image/C4D0BAQFOnso-oLleDQ/company-logo_100_100/0/1631787390374?e=1655942400&v=beta&t=XZqKTnq4QRxGIDFvX1-0LWktXpH_J60GUFBbG2orvrA,Internet,87,Delivering digital value for people • Spécialisations : Développement informatique,Kaliop,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/abmi-engineering/,ABMI,https://media-exp1.licdn.com/dms/image/C4D0BAQF_1Wxq1Vxbnw/company-logo_100_100/0/1625664707383?e=1655942400&v=beta&t=bilNLRgZu__IuxwHUQsWv16HHAeN--Fz6WAlfp1c5Z0,Mechanical or industrial engineering,77,"Concrétiser les idées de nos clients sous forme de produits, de processus de production et d'installations industrielles • Spécialisations : Electronique et Informatique Embarqué",ABMI,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/acial-qsi-test/,ACIAL QCENTRIS,https://media-exp1.licdn.com/dms/image/C4E0BAQGfzCkrJIe3CQ/company-logo_100_100/0/1621522642054?e=1655942400&v=beta&t=lB64dV5W39Ovw9nBbcTCzvjHDsl8-AcaFQ-QCloIdRE,Information Technology and Services,71,Leader européen du Test et de la Qualité Logicielle • Spécialisations : Fomation Test informatique,ACIAL QCENTRIS,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T06:59:10.704Z
https://www.linkedin.com/company/esarc-ecoles/,ESARC Evolution,https://media-exp1.licdn.com/dms/image/C560BAQEiBZ0qMaLcrQ/company-logo_100_100/0/1644407282303?e=1655942400&v=beta&t=HQBb4_g-si9z4wX_Ziv75aTHzqzu0yaApf3JsmEo6hY,Services d’information,94,"Compte officiel ESARC, école spécialiste du BTS • Spécialisations : Informatique",ESARC Evolution,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.460Z
https://www.linkedin.com/company/bureau-vall-e/,Bureau Vallée,https://media-exp1.licdn.com/dms/image/C4D0BAQEoMVJy8eM9Mw/company-logo_100_100/0/1636385489427?e=1655942400&v=beta&t=Zg5UMiLkXDWlsnTAMDbNL_6y8463TnBeBdldD4YkBkw,Retail business,69,"Bureau Vallée 400 magasins spécialisés dans la papeterie, informatique et fournitures de bureau.",Bureau Vallée,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.460Z
https://www.linkedin.com/company/ensicaen/,"ENSICAEN - Enseignement, Formation et Recherche. Ecole publique d'Ingénieurs et Centre de Recherche.",https://media-exp1.licdn.com/dms/image/C4E0BAQENXz11PvXK9w/company-logo_100_100/0/1519896712255?e=1655942400&v=beta&t=nECnldTcB-ITvJvMfzQgnwbGZR5s-OMWS3MTBGCd8d4,Services d’information,8,"L’ENSICAEN, école publique à Bac+2, a pour vocation de former des ingénieurs de haut niveau scientifique et technique en  - Électronique et physique appliquée - Informatique - Matériaux-chimie - Matériaux et mécanique - Génie industriel (ITII) Elle délivre également un Mastère Spécialisé.  Avec une nouvelle formation...","ENSICAEN - Enseignement, Formation et Recherche. Ecole publique d'Ingénieurs et Centre de Recherche.",https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.460Z
https://www.linkedin.com/company/ecole-o'clock/,Ecole O'clock,https://media-exp1.licdn.com/dms/image/C4E0BAQHd9ulXGNCw4Q/company-logo_100_100/0/1519898168386?e=1655942400&v=beta&t=_Am-dB10cRe0eK1PNwcnpZds6bU7dEQh4YZGfW-6i6s,Services d’information,73,Spécialisations : informatique,Ecole O'clock,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.460Z
https://www.linkedin.com/company/iut-de-saint-etienne/,IUT de Saint Etienne,https://media-exp1.licdn.com/dms/image/C4D0BAQHsN2pTnoKwng/company-logo_100_100/0/1527840429612?e=1655942400&v=beta&t=bScZDq5x0lwyJjOinE-R3LCuJzPZMhJGSN35ugRq2Yc,Services d’information,86,Spécialisations : Génie Electrique et Informatique Industrielle // GEII,IUT de Saint Etienne,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.460Z
https://www.linkedin.com/company/sciences-u-lyon/,Campus Sciences-U Lyon,https://media-exp1.licdn.com/dms/image/C4D0BAQFkspYAo2x81A/company-logo_100_100/0/1604330991657?e=1655942400&v=beta&t=LWUqJWK2ml_PXMLMbIrXuZ_x_Cd9NDnVUj3LUcMKshc,Services d’information,81,"Oubliez l’École, vivez Sciences-U ! #VisibleTalents • Spécialisations : Informatique",Campus Sciences-U Lyon,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.460Z
https://www.linkedin.com/company/fabacademypdl/,Fab' Academy du Pôle formation UIMM,https://media-exp1.licdn.com/dms/image/C4D0BAQFg5_HqHbMYrg/company-logo_100_100/0/1607516156318?e=1655942400&v=beta&t=mzLXlrtiJeqrlGNeCRqR6SsV4CIjGK2r3QFSd5G57tM,Services d’information,76,Fabriquez votre Avenir dans l'industrie ! • Spécialisations : Informatique/ Bureautique,Fab' Academy du Pôle formation UIMM,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.460Z
https://www.linkedin.com/company/soatfr/,SOAT,https://media-exp1.licdn.com/dms/image/C560BAQFqbUcbrbaCeQ/company-logo_100_100/0/1589471556700?e=1655942400&v=beta&t=vauNkptrQzHmhJrs1kpn6tkTTnZEEQpuD2qc70WXyAA,Information Technology and Services,68,Digitalize society • Spécialisations : Développement informatique,SOAT,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.461Z
https://www.linkedin.com/company/dirisi/,DIRISI : Direction Interarmées des Réseaux d'Infrastructure et des Systèmes d'Information,https://media-exp1.licdn.com/dms/image/C560BAQGBb0enb8_2GA/company-logo_100_100/0/1582107579612?e=1655942400&v=beta&t=nZg29-vrUYurrbjn_QV6WTDrSULMhyaACorRcCUdJi4,Computer networks,71,"...cœur des réseaux. En effet, l’une de nos priorités est la satisfaction de l’utilisateur. Nous délivrons H24 des services informatique et télécom au profit des...",DIRISI : Direction Interarmées des Réseaux d'Infrastructure et des Systèmes d'Information,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.461Z
https://www.linkedin.com/company/elatos/,ELATOS,https://media-exp1.licdn.com/dms/image/C4D0BAQGnj6ZoVOTUwg/company-logo_100_100/0/1524839487375?e=1655942400&v=beta&t=f7agvZCJKS3Tn6qu2XjYJoJbRfo2tbNeWoysnltjTqA,Human ressources,83,"Cabinet de recrutement dans l'énergie, l'environnement et l'informatique • Spécialisations : Informatique",ELATOS,https://www.linkedin.com/search/results/companies/?keywords=informatique&origin=SWITCH_SEARCH_VERTICAL,Companies,2022-03-22T09:59:18.461Z
